Pos,Club,Pld,W,D,L,GF,GA,GD,pts,HW%,HD%,HL%,AW%,AD%,AL%,Corners,HCorners,ACorners,Shots,HShots,AShots,ShotsTarget,HShotsTarget,AShotsTarget,ShotsTarget%,HShotsTarget%,AShotsTarget%,pts vs Champions,W vs Champions,D vs Champions,L vs Champions,HW% vs Champions,HD% vs Champions,HL% vs Champions,AW% vs Champions,AD% vs Champions,AL% vs Champions,pts vs 2-4 CL Qualified,W vs 2-4 CL Qualified,D vs 2-4 CL Qualified,L vs 2-4 CL Qualified,HW% vs 2-4 CL Qualified,HD% vs 2-4 CL Qualified,HL% vs 2-4 CL Qualified,AW% vs 2-4 CL Qualified,AD% vs 2-4 CL Qualified,AL% vs 2-4 CL Qualified,pts vs 5-7 UEFA League Qualified,W vs 5-7 UEFA League Qualified,D vs 5-7 UEFA League Qualified,L vs 5-7 UEFA League Qualified,HW% vs 5-7 UEFA League Qualified,HD% vs 5-7 UEFA League Qualified,HL% vs 5-7 UEFA League Qualified,AW% vs 5-7 UEFA League Qualified,AD% vs 5-7 UEFA League Qualified,AL% vs 5-7 UEFA League Qualified,pts vs 8-13or15 Upper Mid-Table,W vs 8-13or15 Upper Mid-Table,D vs 8-13or15 Upper Mid-Table,L vs 8-13or15 Upper Mid-Table,HW% vs 8-13or15 Upper Mid-Table,HD% vs 8-13or15 Upper Mid-Table,HL% vs 8-13or15 Upper Mid-Table,AW% vs 8-13or15 Upper Mid-Table,AD% vs 8-13or15 Upper Mid-Table,AL% vs 8-13or15 Upper Mid-Table,pts vs 14or16-17or19 Low Mid-Table,W vs 14or16-17or19 Low Mid-Table,D vs 14or16-17or19 Low Mid-Table,L vs 14or16-17or19 Low Mid-Table,HW% vs 14or16-17or19 Low Mid-Table,HD% vs 14or16-17or19 Low Mid-Table,HL% vs 14or16-17or19 Low Mid-Table,AW% vs 14or16-17or19 Low Mid-Table,AD% vs 14or16-17or19 Low Mid-Table,AL% vs 14or16-17or19 Low Mid-Table,pts vs Relegated,W vs Relegated,D vs Relegated,L vs Relegated,HW% vs Relegated,HD% vs Relegated,HL% vs Relegated,AW% vs Relegated,AD% vs Relegated,AL% vs Relegated
11,Chelsea,42,13,15,14,50,55,-5,54,0.368421,0.368421,0.368421,0.315789,0.421053,0.368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,5,1,2,3,0,0.333333,0.666667,0.333333,0.333333,0.333333,6,1,3,2,0,0.666667,0.333333,0.333333,0.333333,0.333333,17,4,5,5,0.25,0.25,0.375,0.25,0.375,0.25,15,4,3,1,0.5,0.5,0,0.5,0.25,0.25,11,3,2,1,1,0,0,0,0.666667,0.333333
12,Arsenal,42,13,12,17,52,49,3,51,0.315789,0.473684,0.315789,0.368421,0.157895,0.578947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,5,1,2,3,0.333333,0.333333,0.333333,0,0.333333,0.666667,1,0,1,5,0,0.333333,0.666667,0,0,1,14,3,5,6,0.125,0.5,0.25,0.25,0.125,0.5,19,6,1,1,0.5,0.25,0.25,1,0,0,11,3,2,1,0.666667,0.333333,0,0.333333,0.333333,0.333333
13,Sheffield Weds,42,13,12,17,49,57,-8,51,0.368421,0.368421,0.368421,0.315789,0.263158,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,3,1,0,5,0.333333,0,0.666667,0,0,1,5,1,2,3,0,0.666667,0.333333,0.333333,0,0.666667,21,5,6,3,0.25,0.375,0.25,0.375,0.375,0.125,8,2,2,4,0.5,0.25,0.25,0,0.25,0.75,14,4,2,0,0.666667,0.333333,0,0.666667,0.333333,0
14,West Ham,42,13,11,18,44,48,-4,50,0.473684,0.315789,0.315789,0.210526,0.263158,0.631579,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,1,9,2,3,1,0.666667,0.333333,0,0,0.666667,0.333333,2,0,2,4,0,0.333333,0.666667,0,0.333333,0.666667,15,4,3,7,0.25,0.25,0.375,0.25,0.125,0.5,12,4,0,4,0.75,0,0.25,0.25,0,0.75,9,2,3,1,0.333333,0.666667,0,0.333333,0.333333,0.333333
15,Everton,42,11,17,14,44,51,-7,50,0.421053,0.473684,0.210526,0.157895,0.421053,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,7,2,1,3,0.666667,0,0.333333,0,0.333333,0.666667,7,2,1,3,0.666667,0.333333,0,0,0,1,17,3,8,3,0.125,0.625,0.125,0.25,0.375,0.25,7,1,4,3,0.25,0.5,0.25,0,0.5,0.5,12,3,3,0,0.666667,0.333333,0,0.333333,0.666667,0
16,Coventry,42,12,14,16,44,62,-18,50,0.368421,0.368421,0.368421,0.263158,0.368421,0.473684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,5,1,2,3,0,0.666667,0.333333,0.333333,0,0.666667,7,2,1,3,0.333333,0.333333,0.333333,0.333333,0,0.666667,18,4,6,6,0.25,0.375,0.375,0.25,0.375,0.375,8,2,2,2,0.25,0,0.5,0.25,0.5,0,11,3,2,1,1,0,0,0,0.666667,0.333333
17,Man City,42,12,13,17,53,64,-11,49,0.421053,0.368421,0.315789,0.210526,0.315789,0.578947,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,1,0,0,4,1,1,4,0.333333,0.333333,0.333333,0,0,1,6,1,3,2,0.333333,0.666667,0,0,0.333333,0.666667,19,5,4,7,0.5,0.125,0.375,0.125,0.375,0.5,4,0,4,2,0,0.75,0,0,0.25,0.5,13,4,1,1,0.666667,0,0.333333,0.666667,0.333333,0
18,Aston Villa,42,11,15,16,51,56,-5,48,0.315789,0.473684,0.315789,0.263158,0.315789,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,6,2,0,4,0.333333,0,0.666667,0.333333,0,0.666667,7,2,1,3,0.333333,0.333333,0.333333,0.333333,0,0.666667,17,4,5,7,0.375,0.375,0.25,0.125,0.25,0.625,8,1,5,0,0,0.75,0,0.25,0.5,0,10,2,4,0,0.333333,0.666667,0,0.333333,0.666667,0
19,Crystal Palace,42,11,12,19,34,49,-15,45,0.315789,0.315789,0.473684,0.263158,0.315789,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,2,4,0,0.333333,0.666667,0,0.333333,0.666667,2,0,2,4,0,0.333333,0.666667,0,0.333333,0.666667,19,5,4,7,0.375,0.375,0.25,0.25,0.125,0.625,9,2,3,1,0.25,0.25,0.25,0.25,0.5,0,13,4,1,1,0.666667,0,0.333333,0.666667,0.333333,0
20,Norwich,42,10,13,19,37,54,-17,43,0.421053,0.421053,0.263158,0.105263,0.263158,0.736842,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,1,0,0,0,0,6,0,0,1,0,0,1,6,2,0,4,0.666667,0,0.333333,0,0,1,16,3,7,6,0.375,0.5,0.125,0,0.375,0.625,8,1,5,2,0,1,0,0.25,0.25,0.5,9,3,0,1,0.666667,0,0,0.333333,0,0.333333
21,Leicester,42,6,11,25,45,80,-35,29,0.263158,0.315789,0.526316,0.0526316,0.263158,0.789474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,5,0,0,1,0,0.333333,0.666667,3,1,0,5,0.333333,0,0.666667,0,0,1,12,2,6,8,0.25,0.375,0.375,0,0.375,0.625,6,1,3,4,0,0.5,0.5,0.25,0.25,0.5,6,2,0,2,0.666667,0,0,0,0,0.666667
22,Ipswich,42,7,6,29,36,93,-57,27,0.263158,0.157895,0.684211,0.105263,0.157895,0.842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,6,2,0,4,0.333333,0,0.666667,0.333333,0,0.666667,4,1,1,4,0.333333,0,0.666667,0,0.333333,0.666667,11,2,5,9,0.125,0.375,0.5,0.125,0.25,0.625,3,1,0,7,0.25,0,0.75,0,0,1,3,1,0,3,0.333333,0,0.333333,0,0,0.666667
